"state","city","name","alternativeNames"
"TX","River Oaks","River Oaks - TX",
"TX","Riviera","Riviera - TX",
"TX","Roaring Springs","Roaring Springs - TX",
"TX","Robert Lee","Robert Lee - TX",
"TX","Robstown","Robstown - TX",
"TX","Roby","Roby - TX",
"TX","Rochelle","Rochelle - TX",
"TX","Rochester","Rochester - TX",
"TX","Rockdale","Rockdale - TX",
"TX","Rockland","Rockland - TX",
"TX","Rockport","Rockport - TX",
"TX","Rocksprings","Rocksprings - TX",
"TX","Rockwood","Rockwood - TX",
"TX","Rogers","Rogers - TX",
"TX","Roma","Roma - TX",
"TX","Roosevelt","Roosevelt - TX",
"TX","Ropesville","Ropesville - TX",
"TX","Rosanky","Rosanky - TX",
"TX","Roscoe","Roscoe - TX",
"TX","Rosebud","Rosebud - TX",
"TX","Rosenberg","Rosenberg - TX",
"TX","Rosharon","Rosharon - TX",
"TX","Rosston","Rosston - TX",
"TX","Rotan","Rotan - TX",
"TX","Round Mountain","Round Mountain - TX",
"TX","Round Rock","Round Rock - TX",
"TX","Round Top","Round Top - TX",
"TX","Rowena","Rowena - TX",
"TX","Rowlett","Rowlett - TX",
"TX","Roxton","Roxton - TX",
"TX","Royse City","Royse City - TX",
"TX","Rule","Rule - TX",
"TX","Runge","Runge - TX",
"TX","Sabinal","Sabinal - TX",
"TX","Sachse","Sachse - TX",
"TX","Sadler","Sadler - TX",
"TX","Sagerton","Sagerton - TX",
"TX","Saginaw","Saginaw - TX",
"TX","Saint Hedwig","Saint Hedwig - TX",
"TX","Saint Jo","Saint Jo - TX",
"TX","Salado","Salado - TX",
"TX","Salt Flat","Salt Flat - TX",
"TX","Saltillo","Saltillo - TX",
"TX","Sam Rayburn","Sam Rayburn - TX",
"TX","San Angelo","San Angelo - TX",
"TX","San Antonio","San Antonio - TX",
"TX","San Augustine","San Augustine - TX",
"TX","San Benito","San Benito - TX",
"TX","San Diego","San Diego - TX",
"TX","San Isidro","San Isidro - TX",
"TX","San Juan","San Juan - TX",
"TX","San Leon","San Leon - TX",
"TX","San Marcos","San Marcos - TX",
"TX","San Perlita","San Perlita - TX",
"TX","San Saba","San Saba - TX",
"TX","San Ygnacio","San Ygnacio - TX",
"TX","Sandia","Sandia - TX",
"TX","Sandy","Sandy - TX",
"TX","Sanger","Sanger - TX",
"TX","Santa Anna","Santa Anna - TX",
"TX","Santa Elena","Santa Elena - TX",
"TX","Santa Rosa","Santa Rosa - TX",
"TX","Santo","Santo - TX",
"TX","Saratoga","Saratoga - TX",
"TX","Sargent","Sargent - TX",
"TX","Sarita","Sarita - TX",
"TX","Savoy","Savoy - TX",
"TX","Schulenburg","Schulenburg - TX",
"TX","Scotland","Scotland - TX",
"TX","Scroggins","Scroggins - TX",
"TX","Scurry","Scurry - TX",
"TX","Seadrift","Seadrift - TX",
"TX","Seagoville","Seagoville - TX",
"TX","Seagraves","Seagraves - TX",
"TX","Sealy","Sealy - TX",
"TX","Sebastian","Sebastian - TX",
"TX","Segno","Segno - TX",
"TX","Seguin","Seguin - TX",
"TX","Selma","Selma - TX",
"TX","Seminole","Seminole - TX",
"TX","Seven Points","Seven Points - TX",
"TX","Seymour","Seymour - TX",
"TX","Shallowater","Shallowater - TX",
"TX","Shavano Park","Shavano Park - TX",
"TX","Sheffield","Sheffield - TX",
"TX","Shelbyville","Shelbyville - TX",
"TX","Shepherd","Shepherd - TX",
"TX","Sheppard Afb","Sheppard Afb - TX",
"TX","Sherman","Sherman - TX",
"TX","Shiner","Shiner - TX",
"TX","Shoreacres","Shoreacres - TX",
"TX","Sidney","Sidney - TX",
"TX","Sierra Blanca","Sierra Blanca - TX",
"TX","Silsbee","Silsbee - TX",
"TX","Silver","Silver - TX",
"TX","Silverton","Silverton - TX",
"TX","Simms","Simms - TX",
"TX","Singleton","Singleton - TX",
"TX","Sinton","Sinton - TX",
"TX","Sisterdale","Sisterdale - TX",
"TX","Skellytown","Skellytown - TX",
"TX","Skidmore","Skidmore - TX",
"TX","Slocum","Slocum - TX",
"TX","Smiley","Smiley - TX",
"TX","Smithland","Smithland - TX",
"TX","Smithville","Smithville - TX",
"TX","Somerset","Somerset - TX",
"TX","Somerville","Somerville - TX",
"TX","Sonora","Sonora - TX",
"TX","Sour Lake","Sour Lake - TX",
"TX","South Houston","South Houston - TX",
"TX","South Padre Isla","South Padre Isla - TX",
"TX","Spearman","Spearman - TX",
"TX","Spicewood","Spicewood - TX",
"TX","Splendora","Splendora - TX",
"TX","Spofford","Spofford - TX",
"TX","Spring Branch","Spring Branch - TX",
"TX","Spring","Spring - TX",
"TX","Springlake","Springlake - TX",
"TX","Springtown","Springtown - TX",
"TX","Spur","Spur - TX",
"TX","Spurger","Spurger - TX",
"TX","Stafford","Stafford - TX",
"TX","Stamford","Stamford - TX",
"TX","Stanton","Stanton - TX",
"TX","Star","Star - TX",
"TX","Stephenville","Stephenville - TX",
"TX","Sterling City","Sterling City - TX",
"TX","Stinnett","Stinnett - TX",
"TX","Stockdale","Stockdale - TX",
"TX","Stratford","Stratford - TX",
"TX","Strawn","Strawn - TX",
"TX","Streetman","Streetman - TX",
"TX","Sudan","Sudan - TX",
"TX","Sugar Land","Sugar Land - TX",
"TX","Sullivan City","Sullivan City - TX",
"TX","Sulphur Bluff","Sulphur Bluff - TX",
"TX","Sulphur Springs","Sulphur Springs - TX",
"TX","Summerfield","Summerfield - TX",
"TX","Sumner","Sumner - TX",
"TX","Sunray","Sunray - TX",
"TX","Sunrise Beach","Sunrise Beach - TX",
"TX","Sunset","Sunset - TX",
"TX","Sutherland Sprin","Sutherland Sprin - TX",
"TX","Sweeny","Sweeny - TX",
"TX","Sweetwater","Sweetwater - TX",
"TX","Sylvester","Sylvester - TX",
"TX","Taft","Taft - TX",
"TX","Tahoka","Tahoka - TX",
"TX","Talco","Talco - TX",
"TX","Talpa","Talpa - TX",
"TX","Tarpley","Tarpley - TX",
"TX","Tarzan","Tarzan - TX",
"TX","Tatum","Tatum - TX",
"TX","Taylor","Taylor - TX",
"TX","Teague","Teague - TX",
"TX","Telegraph","Telegraph - TX",
"TX","Telephone","Telephone - TX",
"TX","Tell","Tell - TX",
"TX","Temple","Temple - TX",
"TX","Tenaha","Tenaha - TX",
"TX","Tennessee Colony","Tennessee Colony - TX",
"TX","Terlingua","Terlingua - TX",
"TX","Terrell","Terrell - TX",
"TX","Texarkana","Texarkana - TX",
"TX","Texas City","Texas City - TX",
"TX","Texline","Texline - TX",
"TX","The Colony","The Colony - TX",
"TX","The Woodlands","The Woodlands - TX",
"TX","Thorndale","Thorndale - TX",
"TX","Thornton","Thornton - TX",
"TX","Thrall","Thrall - TX",
"TX","Three Rivers","Three Rivers - TX",
"TX","Throckmorton","Throckmorton - TX",
"TX","Tilden","Tilden - TX",
"TX","Timpson","Timpson - TX",
"TX","Tioga","Tioga - TX",
"TX","Tivoli","Tivoli - TX",
"TX","Tokio","Tokio - TX",
"TX","Tolar","Tolar - TX",
"TX","Tomball","Tomball - TX",
"TX","Tow","Tow - TX",
"TX","Trent","Trent - TX",
"TX","Trenton","Trenton - TX",
"TX","Trinidad","Trinidad - TX",
"TX","Trinity","Trinity - TX",
"TX","Trophy Club","Trophy Club - TX",
"TX","Troup","Troup - TX",
"TX","Troy","Troy - TX",
"TX","Truscott","Truscott - TX",
"TX","Turkey","Turkey - TX",
"TX","Turnersville","Turnersville - TX",
"TX","Turnertown","Turnertown - TX",
"TX","Tuscola","Tuscola - TX",
"TX","Twitty","Twitty - TX",
"TX","Tye","Tye - TX",
"TX","Tyler","Tyler - TX",
"TX","Tynan","Tynan - TX",
"TX","Uhland","Uhland - TX",
"TX","Utopia","Utopia - TX",
"TX","Uvalde","Uvalde - TX",
"TX","V A Hospital","V A Hospital - TX",
"TX","Valentine","Valentine - TX",
"TX","Valera","Valera - TX",
"TX","Valley Mills","Valley Mills - TX",
"TX","Valley Spring","Valley Spring - TX",
"TX","Valley View","Valley View - TX",
"TX","Van Alstyne","Van Alstyne - TX",
"TX","Van Vleck","Van Vleck - TX",
"TX","Van","Van - TX",
"TX","Vancourt","Vancourt - TX",
"TX","Vanderpool","Vanderpool - TX",
"TX","Vealmoor","Vealmoor - TX",
"TX","Vega","Vega - TX",
"TX","Venus","Venus - TX",
"TX","Vera","Vera - TX",
"TX","Verhalen","Verhalen - TX",
"TX","Vernon","Vernon - TX",
"TX","Victoria","Victoria - TX",
"TX","Vidor","Vidor - TX",
"TX","Vigo Park","Vigo Park - TX",
"TX","Village","Village - TX",
"TX","Voca","Voca - TX",
"TX","Von Ormy","Von Ormy - TX",
"TX","Waco","Waco - TX",
"TX","Wadsworth","Wadsworth - TX",
"TX","Waelder","Waelder - TX",
"TX","Wake Village","Wake Village - TX",
"TX","Wall","Wall - TX",
"TX","Waller","Waller - TX",
"TX","Wallis","Wallis - TX",
"TX","Wallisville","Wallisville - TX",
"TX","Walnut Springs","Walnut Springs - TX",
"TX","Warren","Warren - TX",
"TX","Washington","Washington - TX",
"TX","Waskom","Waskom - TX",
"TX","Watauga","Watauga - TX",
"TX","Waxahachie","Waxahachie - TX",
"TX","Wayside","Wayside - TX",
"TX","Weatherford","Weatherford - TX",
"TX","Webster","Webster - TX",
"TX","Weimar","Weimar - TX",
"TX","Weinert","Weinert - TX",
"TX","Welch","Welch - TX",
"TX","Wellington","Wellington - TX",
"TX","Wells","Wells - TX",
"TX","Weslaco","Weslaco - TX",
"TX","West Columbia","West Columbia - TX",
"TX","West Lake Hills","West Lake Hills - TX",
"TX","West Orange","West Orange - TX",
"TX","West Point","West Point - TX",
"TX","West","West - TX",
"TX","Westbrook","Westbrook - TX",
"TX","Westhoff","Westhoff - TX",
"TX","Wetmore","Wetmore - TX",
"TX","Wharton","Wharton - TX",
"TX","Wheeler","Wheeler - TX",
"TX","White Deer","White Deer - TX",
"TX","White Settlement","White Settlement - TX",
"TX","Whiteface","Whiteface - TX",
"TX","Whitehouse","Whitehouse - TX",
"TX","Whitesboro","Whitesboro - TX",
"TX","Whitewright","Whitewright - TX",
"TX","Whitsett","Whitsett - TX",
"TX","Whitt","Whitt - TX",
"TX","Wichita Falls","Wichita Falls - TX",
"TX","Wiergate","Wiergate - TX",
"TX","Wildorado","Wildorado - TX",
"TX","Wilford Hall U S","Wilford Hall U S - TX",
"TX","Willis","Willis - TX",
"TX","Willow City","Willow City - TX",
"TX","Wills Point","Wills Point - TX",
"TX","Wilmer","Wilmer - TX",
"TX","Wilson","Wilson - TX",
"TX","Wimberley","Wimberley - TX",
"TX","Windcrest","Windcrest - TX",
"TX","Windom","Windom - TX",
"TX","Windthorst","Windthorst - TX",
"TX","Winfield","Winfield - TX",
"TX","Wingate","Wingate - TX",
"TX","Wink","Wink - TX",
"TX","Winnie","Winnie - TX",
"TX","Winnsboro","Winnsboro - TX",
"TX","Winona","Winona - TX",
"TX","Winters","Winters - TX",
"TX","Wolfe City","Wolfe City - TX",
"TX","Wolfforth","Wolfforth - TX",
"TX","Woodsboro","Woodsboro - TX",
"TX","Woodson","Woodson - TX",
"TX","Woodway","Woodway - TX",
"TX","Wortham","Wortham - TX",
"TX","Wrightsboro","Wrightsboro - TX",
"TX","Wylie","Wylie - TX",
"TX","Yancey","Yancey - TX",
"TX","Yantis","Yantis - TX",
"TX","Yoakum","Yoakum - TX",
"TX","Yorktown","Yorktown - TX",
"TX","Zapata","Zapata - TX",
"TX","Zavalla","Zavalla - TX",
"TX","Zephyr","Zephyr - TX",
"UT","Alpine","Alpine - UT",
"UT","Alta","Alta - UT",
"UT","Altamont","Altamont - UT",
"UT","Alton","Alton - UT",
"UT","Altonah","Altonah - UT",
"UT","American Fork","American Fork - UT",
"UT","Aneth","Aneth - UT",
"UT","Antimony","Antimony - UT",
"UT","Austin","Austin - UT",
"UT","Axtell","Axtell - UT",
"UT","Beaver","Beaver - UT",
"UT","Beryl","Beryl - UT",
"UT","Big Water","Big Water - UT",
"UT","Bingham Canyon","Bingham Canyon - UT",
"UT","Blanding","Blanding - UT",
"UT","Bluebell","Bluebell - UT",
"UT","Boulder","Boulder - UT",
"UT","Bountiful","Bountiful - UT",
"UT","Brian Head","Brian Head - UT",
"UT","Bridgeland","Bridgeland - UT",
"UT","Brigham City","Brigham City - UT",
"UT","Bryce Canyon","Bryce Canyon - UT",
"UT","Bullfrog","Bullfrog - UT",
"UT","Cedar Valley","Cedar Valley - UT",
"UT","Centerfield","Centerfield - UT",
"UT","Centerville","Centerville - UT",
"UT","Central","Central - UT",
"UT","Clarkston","Clarkston - UT",
"UT","Clearfield","Clearfield - UT",
"UT","Coalville","Coalville - UT",
"UT","Collinston","Collinston - UT",
"UT","Corinne","Corinne - UT",
"UT","Cornish","Cornish - UT",
"UT","Cottonwood","Cottonwood - UT",
"UT","Croydon","Croydon - UT",
"UT","Dammeron Valley","Dammeron Valley - UT",
"UT","Delta","Delta - UT",
"UT","Deweyville","Deweyville - UT",
"UT","Draper","Draper - UT",
"UT","Duchesne","Duchesne - UT",
"UT","Dugway","Dugway - UT",
"UT","Dutch John","Dutch John - UT",
"UT","East Carbon","East Carbon - UT",
"UT","Eden","Eden - UT",
"UT","Ephraim","Ephraim - UT",
"UT","Escalante","Escalante - UT",
"UT","Eureka","Eureka - UT",
"UT","Fairview","Fairview - UT",
"UT","Farmington","Farmington - UT",
"UT","Fayette","Fayette - UT",
"UT","Ferron","Ferron - UT",
"UT","Fielding","Fielding - UT",
"UT","Fillmore","Fillmore - UT",
"UT","Fort Duchesne","Fort Duchesne - UT",
"UT","Fremont","Fremont - UT",
"UT","Garden City","Garden City - UT",
"UT","Garland","Garland - UT",
"UT","Garrison","Garrison - UT",
"UT","Genola","Genola - UT",
"UT","Glendale","Glendale - UT",
"UT","Grantsville","Grantsville - UT",
"UT","Green River","Green River - UT",
"UT","Greenville","Greenville - UT",
"UT","Grouse Creek","Grouse Creek - UT",
"UT","Gunnison","Gunnison - UT",
"UT","Hanksville","Hanksville - UT",
"UT","Hanna","Hanna - UT",
"UT","Heber City","Heber City - UT",
"UT","Helper","Helper - UT",
"UT","Hill Air Force B","Hill Air Force B - UT",
"UT","Hinckley","Hinckley - UT",
"UT","Holladay","Holladay - UT",
"UT","Honeyville","Honeyville - UT",
"UT","Hooper","Hooper - UT",
"UT","Huntington","Huntington - UT",
"UT","Huntsville","Huntsville - UT",
"UT","Hurricane","Hurricane - UT",
"UT","Hyrum","Hyrum - UT",
"UT","Jensen","Jensen - UT",
"UT","Joseph","Joseph - UT",
"UT","Kamas","Kamas - UT",
"UT","Kaysville","Kaysville - UT",
"UT","Kearns","Kearns - UT",
"UT","Kingston","Kingston - UT",
"UT","Laketown","Laketown - UT",
"UT","Lapoint","Lapoint - UT",
"UT","Lark","Lark - UT",
"UT","Layton","Layton - UT",
"UT","Lehi","Lehi - UT",
"UT","Lewiston","Lewiston - UT",
"UT","Lindon","Lindon - UT",
"UT","Logan","Logan - UT",
"UT","Magna","Magna - UT",
"UT","Manila","Manila - UT",
"UT","Manti","Manti - UT",
"UT","Mantua","Mantua - UT",
"UT","Mapleton","Mapleton - UT",
"UT","Marysvale","Marysvale - UT",
"UT","Mendon","Mendon - UT",
"UT","Mexican Hat","Mexican Hat - UT",
"UT","Midvale","Midvale - UT",
"UT","Midway","Midway - UT",
"UT","Milford","Milford - UT",
"UT","Moab","Moab - UT",
"UT","Modena","Modena - UT",
"UT","Mona","Mona - UT",
"UT","Monticello","Monticello - UT",
"UT","Monument Valley","Monument Valley - UT",
"UT","Morgan","Morgan - UT",
"UT","Mount Carmel","Mount Carmel - UT",
"UT","Mount Pleasant","Mount Pleasant - UT",
"UT","Mountain Home","Mountain Home - UT",
"UT","Murray","Murray - UT",
"UT","Myton","Myton - UT",
"UT","Neola","Neola - UT",
"UT","Nephi","Nephi - UT",
"UT","Newcastle","Newcastle - UT",
"UT","North Salt Lake","North Salt Lake - UT",
"UT","Oasis","Oasis - UT",
"UT","Ogden","Ogden - UT",
"UT","Orderville","Orderville - UT",
"UT","Orem","Orem - UT",
"UT","Panguitch","Panguitch - UT",
"UT","Paradise","Paradise - UT",
"UT","Paragonah","Paragonah - UT",
"UT","Park City","Park City - UT",
"UT","Park Valley","Park Valley - UT",
"UT","Parowan","Parowan - UT",
"UT","Payson","Payson - UT",
"UT","Peoa","Peoa - UT",
"UT","Pine Valley","Pine Valley - UT",
"UT","Pintura","Pintura - UT",
"UT","Pleasant Grove","Pleasant Grove - UT",
"UT","Price","Price - UT",
"UT","Providence","Providence - UT",
"UT","Provo","Provo - UT",
"UT","Randlett","Randlett - UT",
"UT","Randolph","Randolph - UT",
"UT","Richmond","Richmond - UT",
"UT","Roosevelt","Roosevelt - UT",
"UT","Roy","Roy - UT",
"UT","Rush Valley","Rush Valley - UT",
"UT","Salina","Salina - UT",
"UT","Salt Lake City","Salt Lake City - UT",
"UT","Sandy","Sandy - UT",
"UT","Sevier","Sevier - UT",
"UT","Smithfield","Smithfield - UT",
"UT","Snowville","Snowville - UT",
"UT","South Salt Lake","South Salt Lake - UT",
"UT","Spanish Fork","Spanish Fork - UT",
"UT","Springville","Springville - UT",
"UT","St George","St George - UT",
"UT","Stockton","Stockton - UT",
"UT","Summit","Summit - UT",
"UT","Syracuse","Syracuse - UT",
"UT","Tabiona","Tabiona - UT",
"UT","Talmage","Talmage - UT",
"UT","Teasdale","Teasdale - UT",
"UT","Thompson","Thompson - UT",
"UT","Tooele","Tooele - UT",
"UT","Torrey","Torrey - UT",
"UT","Tremonton","Tremonton - UT",
"UT","Trenton","Trenton - UT",
"UT","Tridell","Tridell - UT",
"UT","Trout Creek","Trout Creek - UT",
"UT","Venice","Venice - UT",
"UT","Vernal","Vernal - UT",
"UT","Vernon","Vernon - UT",
"UT","Veyo","Veyo - UT",
"UT","Vineyard","Vineyard - UT",
"UT","Wallsburg","Wallsburg - UT",
"UT","Washington","Washington - UT",
"UT","Wellington","Wellington - UT",
"UT","Wellsville","Wellsville - UT",
"UT","West Jordan","West Jordan - UT",
"UT","West Valley City","West Valley City - UT",
"UT","Whiterocks","Whiterocks - UT",
"UT","Willard","Willard - UT",
"UT","Woodland Hills","Woodland Hills - UT",
"UT","Woodruff","Woodruff - UT",
"UT","Woods Cross","Woods Cross - UT",
"VA","23013","23013 - VA",
"VA","23020","23020 - VA",
"VA","23042","23042 - VA",
"VA","23114","23114 - VA",
"VA","23137","23137 - VA",
"VA","23157","23157 - VA",
"VA","23973","23973 - VA",
"VA","24329","24329 - VA",
"VA","24633","24633 - VA",
"VA","Abingdon","Abingdon - VA",
"VA","Accomac","Accomac - VA",
"VA","Advance Mills","Advance Mills - VA",
"VA","Afton","Afton - VA",
"VA","Airlie","Airlie - VA",
"VA","Alberene","Alberene - VA",
"VA","Alberta","Alberta - VA",
"VA","Aldie","Aldie - VA",
"VA","Alexandria","Alexandria - VA",
"VA","Alleghany","Alleghany - VA",
"VA","Allisonia","Allisonia - VA",
"VA","Altavista","Altavista - VA",
"VA","Alton","Alton - VA",
"VA","Alum Ridge","Alum Ridge - VA",
"VA","Amelia Court Hou","Amelia Court Hou - VA",
"VA","Amherst","Amherst - VA",
"VA","Amissville","Amissville - VA",
"VA","Ammon","Ammon - VA",
"VA","Ampthill","Ampthill - VA",
"VA","Annandale","Annandale - VA",
"VA","Appomattox","Appomattox - VA",
"VA","Ararat","Ararat - VA",
"VA","Arcola","Arcola - VA",
"VA","Arlington","Arlington - VA",
"VA","Aroda","Aroda - VA",
"VA","Arvonia","Arvonia - VA",
"VA","Ashburn","Ashburn - VA",
"VA","Ashland","Ashland - VA",
"VA","Assawoman","Assawoman - VA",
"VA","Atkins","Atkins - VA",
"VA","Austinville","Austinville - VA",
"VA","Axton","Axton - VA",
"VA","Aylett","Aylett - VA",
"VA","Aylor","Aylor - VA",
"VA","Baileys Crossroa","Baileys Crossroa - VA",
"VA","Bandy","Bandy - VA",
"VA","Barhamsville","Barhamsville - VA",
"VA","Barren Springs","Barren Springs - VA",
"VA","Baskerville","Baskerville - VA",
"VA","Bassett","Bassett - VA",
"VA","Bastian","Bastian - VA",
"VA","Basye","Basye - VA",
"VA","Bavon","Bavon - VA",
"VA","Beaverdam","Beaverdam - VA",
"VA","Beaverlett","Beaverlett - VA",
"VA","Bedford","Bedford - VA",
"VA","Bee","Bee - VA",
"VA","Belle Haven","Belle Haven - VA",
"VA","Belle View","Belle View - VA",
"VA","Bellevue","Bellevue - VA",
"VA","Bent Mountain","Bent Mountain - VA",
"VA","Bergton","Bergton - VA",
"VA","Berryville","Berryville - VA",
"VA","Big Island","Big Island - VA",
"VA","Big Stone Gap","Big Stone Gap - VA",
"VA","Birchleaf","Birchleaf - VA",
"VA","Birdsnest","Birdsnest - VA",
"VA","Blackridge","Blackridge - VA",
"VA","Blackstone","Blackstone - VA",
"VA","Blackwater Bridg","Blackwater Bridg - VA",
"VA","Blackwater","Blackwater - VA",
"VA","Blairs","Blairs - VA",
"VA","Bland","Bland - VA",
"VA","Bloxom","Bloxom - VA",
"VA","Blue Grass","Blue Grass - VA",
"VA","Blue Ridge","Blue Ridge - VA",
"VA","Bluefield","Bluefield - VA",
"VA","Bluemont","Bluemont - VA",
"VA","Bohannon","Bohannon - VA",
"VA","Bolar","Bolar - VA",
"VA","Bon Air","Bon Air - VA",
"VA","Boones Mill","Boones Mill - VA",
"VA","Boonesville","Boonesville - VA",
"VA","Boston","Boston - VA",
"VA","Bowers Hill","Bowers Hill - VA",
"VA","Bowling Green","Bowling Green - VA",
"VA","Boyce","Boyce - VA",
"VA","Boyd Tavern","Boyd Tavern - VA",
"VA","Boydton","Boydton - VA",
"VA","Boykins","Boykins - VA",
"VA","Bracey","Bracey - VA",
"VA","Branchville","Branchville - VA",
"VA","Brandy Station","Brandy Station - VA",
"VA","Bremo Bluff","Bremo Bluff - VA",
"VA","Bridgewater","Bridgewater - VA",
"VA","Brightwood","Brightwood - VA",
"VA","Bristol","Bristol - VA",
"VA","Bristow","Bristow - VA",
"VA","Broad Run","Broad Run - VA",
"VA","Broadford","Broadford - VA",
"VA","Broadway","Broadway - VA",
"VA","Brodnax","Brodnax - VA",
"VA","Brookneal","Brookneal - VA",
"VA","Browntown","Browntown - VA",
"VA","Bruington","Bruington - VA",
"VA","Buckingham","Buckingham - VA",
"VA","Buena Vista","Buena Vista - VA",
"VA","Buffalo Junction","Buffalo Junction - VA",
"VA","Bumpass","Bumpass - VA",
"VA","Burgess","Burgess - VA",
"VA","Burke","Burke - VA",
"VA","Burkeville","Burkeville - VA",
"VA","Burnleys","Burnleys - VA",
"VA","Burnsville","Burnsville - VA",
"VA","Burr Hill","Burr Hill - VA",
"VA","Bybee","Bybee - VA",
"VA","Callands","Callands - VA",
"VA","Callao","Callao - VA",
"VA","Callaway","Callaway - VA",
"VA","Cana","Cana - VA",
"VA","Cape Charles","Cape Charles - VA",
"VA","Capron","Capron - VA",
"VA","Caret","Caret - VA",
"VA","Carrollton","Carrollton - VA",
"VA","Carrsville","Carrsville - VA",
"VA","Carson","Carson - VA",
"VA","Cascade","Cascade - VA",
"VA","Cashs Corner","Cashs Corner - VA",
"VA","Castleton","Castleton - VA",
"VA","Castlewood","Castlewood - VA",
"VA","Catawba","Catawba - VA",
"VA","Catharpin","Catharpin - VA",
"VA","Catlett","Catlett - VA",
"VA","Cauthornville","Cauthornville - VA",
"VA","Cave Spring","Cave Spring - VA",
"VA","Cedar Bluff","Cedar Bluff - VA",
"VA","Center Cross","Center Cross - VA",
"VA","Centreville","Centreville - VA",
"VA","Ceres","Ceres - VA",
"VA","Champlain","Champlain - VA",
"VA","Chance","Chance - VA",
"VA","Chantilly","Chantilly - VA",
"VA","Charles City","Charles City - VA",
"VA","Charlotte Court","Charlotte Court - VA",
"VA","Charlottesville","Charlottesville - VA",
"VA","Chase City","Chase City - VA",
"VA","Chatham","Chatham - VA",
"VA","Chesapeake","Chesapeake - VA",
"VA","Chester","Chester - VA",
"VA","Chesterfield","Chesterfield - VA",
"VA","Chilhowie","Chilhowie - VA",
"VA","Chincoteague","Chincoteague - VA",
"VA","Christiansburg","Christiansburg - VA",
"VA","Church Road","Church Road - VA",
"VA","Church View","Church View - VA",
"VA","Churchville","Churchville - VA",
"VA","Clarksville","Clarksville - VA",
"VA","Claudville","Claudville - VA",
"VA","Clear Brook","Clear Brook - VA",
"VA","Cleveland","Cleveland - VA",
"VA","Clifton Forge","Clifton Forge - VA",
"VA","Clifton","Clifton - VA",
"VA","Clinchco","Clinchco - VA",
"VA","Clinchport","Clinchport - VA",
"VA","Clintwood","Clintwood - VA",
"VA","Clover","Clover - VA",
"VA","Cloverdale","Cloverdale - VA",
"VA","Cobham","Cobham - VA",
"VA","Coeburn","Coeburn - VA",
"VA","Coleman Falls","Coleman Falls - VA",
"VA","Collinsville","Collinsville - VA",
"VA","Cologne","Cologne - VA",
"VA","Colonial Heights","Colonial Heights - VA",
"VA","Columbia","Columbia - VA",
"VA","Community","Community - VA",
"VA","Conaway","Conaway - VA",
"VA","Concord","Concord - VA",
"VA","Conicville","Conicville - VA",
"VA","Copper Hill","Copper Hill - VA",
"VA","Council","Council - VA",
"VA","Courtland","Courtland - VA",
"VA","Covesville","Covesville - VA",
"VA","Craigsville","Craigsville - VA",
"VA","Crewe","Crewe - VA",
"VA","Criders","Criders - VA",
"VA","Crimora","Crimora - VA",
"VA","Cripple Creek","Cripple Creek - VA",
"VA","Critz","Critz - VA",
"VA","Crockett","Crockett - VA",
"VA","Crozier","Crozier - VA",
"VA","Crystal Hill","Crystal Hill - VA",
"VA","Cullen","Cullen - VA",
"VA","Cumberland","Cumberland - VA",
"VA","Dabneys","Dabneys - VA",
"VA","Dahlgren","Dahlgren - VA",
"VA","Dale City","Dale City - VA",
"VA","Daleville","Daleville - VA",
"VA","Damascus","Damascus - VA",
"VA","Dante","Dante - VA",
"VA","Danville","Danville - VA",
"VA","Davenport","Davenport - VA",
"VA","Deerfield","Deerfield - VA",
"VA","Delaplane","Delaplane - VA",
"VA","Deltaville","Deltaville - VA",
"VA","Dendron","Dendron - VA",
"VA","Dewitt","Dewitt - VA",
"VA","Diggs","Diggs - VA",
"VA","Dinwiddie","Dinwiddie - VA",
"VA","Disputanta","Disputanta - VA",
"VA","Doe Hill","Doe Hill - VA",
"VA","Dolphin","Dolphin - VA",
"VA","Doswell","Doswell - VA",
"VA","Drakes Branch","Drakes Branch - VA",
"VA","Draper","Draper - VA",
"VA","Drewryville","Drewryville - VA",
"VA","Dry Fork","Dry Fork - VA",
"VA","Dryden","Dryden - VA",
"VA","Dublin","Dublin - VA",
"VA","Dugspur","Dugspur - VA",
"VA","Dumfries","Dumfries - VA",
"VA","Dundas","Dundas - VA",
"VA","Dungannon","Dungannon - VA",
"VA","Dunn Loring","Dunn Loring - VA",
"VA","Dutton","Dutton - VA",
"VA","Eagle Rock","Eagle Rock - VA",
"VA","Earlysville","Earlysville - VA",
"VA","Ebony","Ebony - VA",
"VA","Edinburg","Edinburg - VA",
"VA","Eggleston","Eggleston - VA",
"VA","Elberon","Elberon - VA",
"VA","Elk Creek","Elk Creek - VA",
"VA","Elkton","Elkton - VA",
"VA","Elkwood","Elkwood - VA",
"VA","Emporia","Emporia - VA",
"VA","Engleside","Engleside - VA",
"VA","Esmont","Esmont - VA",
"VA","Etlan","Etlan - VA",
"VA","Ettrick","Ettrick - VA",
"VA","Evington","Evington - VA",
"VA","Ewing","Ewing - VA",
"VA","Exeter","Exeter - VA",
"VA","Exmore","Exmore - VA",
"VA","Faber","Faber - VA",
"VA","Fairfax Station","Fairfax Station - VA",
"VA","Fairfax","Fairfax - VA",
"VA","Fairfield","Fairfield - VA",
"VA","Fairlawn","Fairlawn - VA",
"VA","Falls Church","Falls Church - VA",
"VA","Falls Mills","Falls Mills - VA",
